,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,Class
240,-146.41699,106.52915,-12.835027,41.3075,-17.16251,13.780952,-4.916809,6.140973,-10.989274,12.440512,-8.446798,6.9268317,-5.774522,3.3124402,-8.322769,4.8535213,-10.059313,5.013169,-7.9665256,4.557957,-3.4611974,2.3113375,-5.212853,1.05417,-4.9761796,-1.016928,-3.100672,-0.4140069,0.5553983,1.7157755,-0.1344011,-2.142265,-2.8731356,-2.1252265,-0.19511615,-1.8639106,0.3133592,-0.21973662,-0.43625167,-2.4121952,Q2
241,-164.78076,88.08131,15.507605,49.57404,0.3827146,17.005749,-8.326981,20.339499,-15.795427,11.020037,-11.968869,7.3331623,-13.221828,6.1626425,-12.714815,4.890242,-14.036111,5.749678,-11.482824,2.7742312,-8.379241,0.57375556,-5.615035,-1.3887326,-5.099597,-0.5972502,-3.242192,2.109449,-0.1810705,-2.287186,-2.6178699,-4.068221,-3.0307791,-2.1041455,-2.1579187,-3.7713675,0.5237223,-3.9467158,1.3634117,-2.5178883,Q2
242,-137.78516,93.17117,2.337396,40.522186,-6.9823194,28.741125,-5.22539,24.199282,-2.579399,17.356567,-3.7856193,11.056685,-5.3404994,10.278373,-4.813544,7.143125,-3.9984963,7.405974,-1.1269047,5.992028,-2.920973,3.8589225,-1.6570529,2.0373974,-2.3477154,2.2224903,-2.010131,-0.5294051,-1.3235337,-0.14087997,-0.42119116,-0.1663367,-1.9333477,-1.3217145,-2.534018,-0.71352047,-1.4561536,-2.8832338,-2.8988261,-3.3207932,Q1
243,-136.90488,97.837776,-10.835085,48.78152,-2.9083529,25.617926,-11.887847,11.928212,-13.319109,16.736216,-6.238337,14.006578,-12.854751,4.25502,-9.718171,-4.165869,-12.71224,1.8363197,-11.810671,4.9304667,-1.988778,6.8431444,-7.282931,2.460394,-5.5989037,2.2042248,-2.7320414,1.0677422,-6.382473,-2.9850264,-5.135789,2.2179227,-2.2291028,-5.607633,-6.05262,-2.7833538,-0.13119437,-2.680125,-0.05463198,4.3884864,Q4
244,-123.27897,94.044205,6.9541116,23.13955,-3.8996813,15.354962,0.56481373,14.150504,-18.093704,5.8433223,-4.9990215,7.1753354,-13.161432,2.261965,-8.045026,1.8645419,-13.749246,-1.3931714,-21.108557,-2.08217,-12.19842,-6.4753056,-11.137336,1.8936393,-4.052278,-3.4766824,-7.371186,-1.5050299,-9.844416,-8.99136,-13.023136,-1.7787502,0.06704032,0.8861049,-2.2897868,-0.307093,-0.3092357,0.10122051,-2.290454,-2.807334,Q1
245,30.539425,64.49268,-21.993935,53.83095,-5.2345405,30.860168,-7.1794825,21.808899,-21.315556,11.800324,-6.712702,11.299506,-6.2405066,12.104,-9.119732,9.755367,-11.770738,7.5951114,-7.096281,3.103533,-9.606172,4.9210925,-5.984644,6.2600145,-4.786327,1.0066116,-6.619841,2.5353785,-8.138521,-0.15839174,-3.7276723,-0.2205158,-6.006112,1.0162783,-1.6292578,-2.0253737,-0.5685407,0.21069284,-5.664454,-0.954256,Q2
246,-289.29755,92.602585,-25.866331,13.511117,6.32012,-28.989424,-13.7134695,7.6099873,-38.601437,16.411068,-15.375986,-1.6941438,-11.56022,-8.9346485,-10.111325,-6.761532,-13.640915,-0.23618409,-6.7729306,-6.560962,0.9847479,1.9167681,2.7774622,9.201331,8.55439,1.3087598,12.399146,8.511885,7.8033686,17.613445,7.816637,12.106166,10.264536,2.259449,5.6956573,-5.1430798,2.4371855,2.2426405,-0.5122797,-1.1346817,Q3
247,-39.9775,78.789055,-28.978031,30.242727,-7.812656,22.619228,-17.695171,22.477264,-11.641374,16.478168,-11.498499,12.435317,-10.519339,9.44056,-7.692628,9.032564,-10.2181835,6.7456164,-7.167752,4.0232987,-8.20859,2.5021257,-5.5120497,2.677095,-4.9283013,4.5816193,-4.213614,2.5943441,0.75224227,0.19843766,-2.7430916,1.6603647,-1.0604529,0.3997675,-0.6705431,-0.80177706,-1.3561887,-0.3325783,-0.862093,0.45819864,Q2
248,-167.36137,124.79225,-20.71853,27.933178,-14.312394,5.4854946,-11.73632,0.87613004,-14.98176,10.167016,-11.959109,8.398782,-18.531956,-8.119433,-9.689839,-2.9608786,-11.05904,-1.8009015,-10.089273,-0.27979288,-1.2614037,-6.0114837,-14.199493,-12.713776,-7.4957476,7.835319,5.625118,0.4374064,-10.480788,-8.256885,1.9617523,2.7849174,-4.523548,-8.816574,-9.331849,-6.1080537,-3.6118438,5.923195,8.184879,-2.0388331,Q4
249,-275.59,134.37346,38.10146,22.335539,-6.9446254,14.4823,-2.9767058,10.2012005,-3.7152736,6.795854,-4.8563585,0.6916945,-7.6889524,-0.28454995,-2.3527176,6.960366,3.6099215,2.017447,-5.146566,-2.529209,2.6594262,8.93898,4.069069,-0.28995958,-0.095803045,-0.45534393,-1.6145308,-0.91012526,5.8301983,5.9596944,-0.9256363,-5.4766994,-1.3852699,-1.6140221,-0.6263042,-0.46076226,-1.5195705,-1.279171,-1.1322831,-5.123167,Q4
250,-84.60363,83.322975,3.5201156,32.75554,-13.262388,24.691025,-18.095535,9.563849,-19.276297,12.354191,-11.137355,10.191147,-15.580477,5.488194,-5.664187,5.03428,-12.641707,6.5624146,-7.8090477,-4.4134645,-10.867065,2.465445,-6.0936894,4.682772,0.9183818,2.0308406,-3.576992,-3.5181308,-9.415335,0.034490474,-0.5603382,-1.7225623,-2.8522513,-1.8302037,-2.0687656,-0.49367967,-3.406416,-4.0052185,-3.5408385,-3.0853972,Q1
251,-177.51714,118.22365,-28.066162,39.199486,-35.090786,6.9777637,-18.19669,-3.3924308,-12.838776,-2.1429563,-9.189565,3.5200377,-6.649789,-6.027261,-9.387314,0.5046589,-11.125713,-0.40826684,-1.8981668,-0.27625936,-6.922332,-2.2110145,-5.42742,-4.8398433,0.69197416,-1.5677683,-7.3089905,-2.6144595,0.5533208,5.454236,-0.7210187,-6.927134,-4.5448494,-0.8844916,1.5828093,-0.035161197,1.5876954,2.7310472,0.84575886,-9.480171,Q3
252,-162.8648,57.917168,-17.202423,29.096695,-13.8697605,20.672207,-13.200163,10.310698,-16.297684,12.608968,-9.139528,8.169636,-13.031224,4.442069,-15.325572,1.9068362,-13.131506,5.0290246,-7.8679657,3.5713778,-5.7812624,3.0764294,-5.707353,3.2313764,-5.598285,1.6406959,-3.906929,0.9184049,-4.2853065,-0.19539142,-4.4429007,-1.7774825,-4.239532,1.2357244,-1.9490423,0.94472677,0.6749872,-1.7452747,-3.0527527,-1.8469764,Q1
253,-202.24889,121.7761,-19.662806,33.977695,-11.353345,-3.5754085,-6.3704777,-2.4370441,-13.046735,3.5457623,-19.133284,-0.07717182,-11.774149,-0.4430394,-6.8264403,-0.60933965,-4.3999887,-2.2230196,-6.078962,1.386854,-7.826501,-1.5838939,-5.3098564,2.2373574,0.19468753,3.0060318,4.228188,2.676886,-1.0282129,-0.16844077,-2.766733,0.3313234,1.0048873,-3.7091594,-3.371822,-2.3079622,-1.8698958,1.2673892,2.6980379,0.8116507,Q3
254,-295.8115,96.54615,-2.0289872,34.21237,8.966836,18.768332,-8.567551,1.427958,-5.9773054,6.0992517,-10.906598,0.22335342,-3.0432162,1.5198456,-4.042821,3.7770474,-9.710273,3.1601253,-1.4257047,-6.539419,-4.9555297,0.15620355,-2.3026953,-3.9368148,-6.154843,-3.206143,-3.6586523,-3.335252,-4.760437,-2.9337213,-2.5931058,-4.200669,-4.607653,-2.546925,0.29704666,1.1105218,1.8498173,-2.1609728,-4.403149,-6.916191,Q3
255,-91.58711,115.02193,7.5104337,32.50394,3.7687578,16.399872,-5.0635753,10.754491,-10.175264,8.322304,-9.511591,10.057575,-9.118059,4.5582147,-8.297461,7.565791,-8.988838,3.9232407,-7.0612392,2.4053457,-5.4888053,1.1855916,-6.6176233,-1.1912841,-3.8627424,4.3514977,2.7884297,5.4974723,0.69665897,-0.48035407,-3.2257013,3.8042727,3.092682,1.1546323,-0.6991317,-2.4172146,-1.0662236,-0.26943383,-0.7084868,-3.8791618,Q4
256,-172.02635,144.15804,-31.960695,52.527603,-4.2176394,18.463594,-13.730561,20.41197,-10.953542,2.448876,-1.4728417,-6.995563,-0.9626955,-6.233582,2.3929188,-8.734151,-3.3718913,-7.1834407,3.1187947,-10.30616,1.2029562,-6.3448935,-5.3863606,1.2212995,-3.9695563,-1.9241711,-6.6192923,0.7862739,-3.421944,-2.1286113,-12.717554,-2.175088,-1.6064758,-4.060265,-3.399438,-4.5879474,-2.669736,-8.932755,-7.760587,-3.1171613,Q3
257,-167.6148,141.90211,3.2740583,46.33856,-8.504363,27.83214,-9.764852,12.906891,-3.8658006,7.907864,0.70414686,-0.08359829,-0.24919935,-1.0359799,5.4609847,-5.4069443,5.1438923,-6.5727434,2.7583594,-3.2442274,4.001348,-3.8611677,-1.4234178,-0.2481989,0.23012014,3.78461,-7.045968,2.074738,-4.888717,-0.93798494,-4.643387,-0.3420555,-2.0517569,-0.2502504,1.6058028,-0.9047341,2.1841486,-1.3241243,0.46900246,-1.5645536,Q3
258,-101.21168,54.679043,-2.8181698,35.289093,-7.5938535,24.208315,-6.139313,10.180166,-8.2429905,18.510342,-6.98519,11.091008,-8.929499,14.698483,-6.7899666,9.763547,-7.970462,4.863257,-6.237147,9.512459,-5.6606116,3.748381,-8.153601,0.02274668,-6.039982,5.4018064,1.9350127,9.089598,2.5352943,1.9521863,-0.3326133,5.9659715,1.1373554,0.100925684,0.0078094103,-0.07595627,-0.8942175,-1.2979133,-3.252845,0.61060154,Q2
259,-292.79117,97.702675,17.508162,26.552362,-16.08446,26.088652,-8.873942,13.508193,-15.478677,-5.6674223,-21.462984,1.1581335,-6.5120115,0.85588276,-16.092712,-1.1345541,-15.152814,-4.443382,-6.023147,1.2336594,-7.5572696,-4.8261943,-6.194483,-1.2412415,-1.2565322,-0.1348269,-2.0133822,-0.36702693,-3.703518,-3.3826783,1.5230751,-1.0812911,-4.8307347,-7.3130436,-3.2372289,-0.20127113,0.08820457,2.650846,0.57021314,-3.7081037,Q2
260,-297.11346,153.9751,13.116085,25.14226,1.4180259,9.442134,-3.9739156,9.995787,-9.32351,0.50046027,-0.34238723,-6.5278583,1.003849,1.7050427,-2.7020228,0.9354939,1.0339745,2.6958373,6.990128,2.1125317,0.59878194,6.6636214,-5.1817784,-2.1617568,-7.11583,-3.1929145,-5.247623,-0.9386061,-1.3053975,1.4869068,-2.2492464,6.431502,2.1839752,-4.4274893,0.20505433,-1.9781725,-0.41238058,-1.185294,3.5332272,2.3097844,Q4
261,-178.60437,153.48859,-64.066864,68.98933,-31.917788,0.8857628,-1.0329317,-18.003027,-1.7709328,-18.818714,0.2552601,-12.928357,-8.738368,-5.8919973,-13.451242,-5.344453,-10.229817,-5.774289,-8.012831,-7.489699,-5.812571,-7.4645586,-4.624721,-5.8954725,-4.9210668,-5.13775,-4.382613,-2.2939339,-4.0035224,-3.2801657,-0.29234454,-1.7916636,-3.0796912,-2.300367,-1.5115613,-3.2345312,-0.2579626,0.9254994,-1.9086881,2.1416247,Q1
262,-175.3315,130.64381,-29.463793,28.65467,-5.2921896,23.127352,-23.514357,10.957883,-23.485773,-4.624355,1.3424089,2.3577986,4.8230457,-3.3918462,10.294263,4.1504593,8.315811,-1.7103227,9.4194355,-2.2574449,2.017622,-2.7832632,-1.0344614,-6.2983556,-2.2205105,0.19699094,-12.205196,0.35911995,-8.560904,-3.3705819,-10.780437,-9.790957,-8.398592,-2.928283,2.4449935,-1.5003891,-4.507552,-9.185991,-9.062767,-9.74515,Q3
263,-99.79385,98.33154,-2.6993914,36.854893,-0.99853665,17.130545,-6.9289064,16.143005,-10.5275545,19.594788,-8.664388,8.310023,-9.106794,4.549479,-9.302354,6.251517,-10.611271,4.2555447,-8.007806,2.2110767,-6.7639856,3.832729,-5.028511,5.782644,-0.16848932,1.8039576,-1.5507802,0.461154,-5.265835,1.5015738,-2.5877397,-1.6793662,-2.8397727,-0.8724006,-0.8900008,1.2517343,-1.123517,0.83355606,0.5572832,-4.4079514,Q1
264,-20.435865,80.49174,-36.065872,49.41122,-14.897677,28.023094,-3.7094986,15.252211,-0.19408162,14.828154,-7.203351,13.188016,-6.2282224,10.496892,-6.4512863,4.262927,-5.10052,7.649375,-5.643502,4.5800576,-7.043747,1.4903247,-2.8786469,2.0243258,-7.433148,2.481451,-4.0374475,-2.968584,-4.933893,-4.7298727,-3.37987,-2.0067427,-3.9005346,-1.7048973,-3.909917,-1.8394562,-4.8475113,-0.91839933,-3.4247015,-2.4647899,Q2
265,-290.61966,195.08083,-24.032965,10.004318,31.568483,-5.0002065,-3.9862268,1.9435651,-2.3504512,-1.2056512,1.9473805,0.7515261,-4.7171025,-4.126027,-3.4232187,-5.9748325,-3.3004751,-3.4188504,-3.389211,-1.5682905,-2.8642695,-3.0635924,-3.0121827,-2.1522458,0.20296061,-1.9775848,-4.182208,-1.8249996,-2.391623,-2.7544844,-2.0704343,-3.0472,-1.7104416,-0.67637104,-0.66028124,-0.78143233,-3.2722604,-4.108236,-2.0492227,-2.4943035,Q1
266,-42.00161,103.037575,-44.815334,58.189583,-9.62978,13.15676,0.07784433,16.374,-1.6963569,13.182143,-3.2469885,12.959989,-14.839208,1.45013,-13.634312,3.1967325,-13.032081,4.4242,0.1507264,3.716487,-6.198679,-1.7769799,-11.179351,-2.3360975,-6.089806,0.45743582,-4.7728186,-0.4861982,-1.1036745,0.32354808,-5.9870644,3.3102188,-2.7232275,-2.0826933,-1.3898252,0.98314035,-4.7789016,-1.0875287,-0.9931576,0.54894626,Q2
267,-15.186013,86.441376,-23.16424,59.966953,-9.935986,25.792713,-2.889701,26.864346,-3.1982,15.204995,-5.4520288,10.096964,-9.700243,10.8993845,-8.30363,5.7959785,-10.040196,2.678107,-6.632662,-0.76701,-16.406858,-1.722611,-3.8879728,0.5507915,-5.6811833,0.9049258,-2.1771529,-2.2548869,-4.3727884,-2.0371587,-2.8577354,0.49446565,-0.626635,-0.91196513,-0.35062122,-1.3302068,0.65871716,-0.4679003,-3.8997605,-1.8977735,Q2
268,-154.97383,76.27164,1.5309422,43.282536,0.72474426,20.644194,-7.2649584,17.55436,-9.501968,13.928059,-8.747625,14.23459,-8.377055,8.620999,-6.8865967,3.6599474,-7.671626,1.6674371,-3.9898837,0.3303677,-5.3389487,-0.730867,-6.7986364,-1.5725799,-3.6802297,-2.3488233,-5.2236004,-2.0350583,-5.6816273,-3.681517,-2.0988119,1.08231,0.97418445,1.3916675,1.119362,0.50025576,-0.59718335,-1.3962427,0.88045704,0.7768388,Q4
269,-52.08908,100.96625,-15.037019,34.737267,-4.9880085,22.173851,-14.276641,14.116835,-10.312087,12.092575,-11.8574295,13.336837,-8.061636,7.6917496,-11.214988,10.08047,-10.256066,5.373585,-6.8576965,2.1641703,-11.98865,5.2615037,-8.006206,-0.69125724,-7.5626154,2.8506937,-2.9891768,1.3737457,-4.174771,1.6586158,-2.0537987,0.17638317,-3.791554,0.8243103,-2.72907,-1.5666643,-1.1698397,1.030012,-1.8474545,-2.8119833,Q2
270,-106.15105,139.1258,-19.880072,38.449265,-2.6674256,21.174196,-9.243729,10.206788,-13.356184,5.2804112,-6.0886273,5.788586,-16.62814,1.054322,-7.1929445,4.7731843,-8.587601,1.8988922,-6.220966,2.57595,-3.1437626,-0.6726673,-7.389447,-0.6442826,-1.6765263,1.1969917,0.7069518,2.667931,-0.6571954,-3.797867,-6.028794,-0.6673905,-0.927307,-0.17310065,-1.6408876,-3.3022628,-2.4343045,-2.0804658,-1.0480608,-1.8146337,Q4
271,-163.76303,114.230934,-34.75757,47.342255,-10.195984,-8.216499,-8.926688,3.4993348,-20.916882,-2.4383092,-14.408501,-2.5638626,-16.499342,6.7210584,-10.3056555,5.4120097,-4.214007,-1.2094709,-6.009743,3.169199,-7.558259,1.1499177,-7.8280754,-6.7061043,-1.0409845,5.2915564,-3.1587765,0.11516295,-2.9370396,-0.89850134,4.807087,4.0708246,1.8840475,0.27459234,-3.2207725,-0.16750309,2.577428,0.80245066,3.8162284,1.3757117,Q3
272,-4.1517563,65.49214,-29.305439,50.13027,2.056047,27.652842,-4.103792,26.638653,-4.7155833,19.994581,-10.453969,17.017239,-10.034234,10.717018,-12.205176,7.9028883,-8.335949,7.221655,-5.3788495,4.2420864,-8.849807,4.9462175,-5.2928343,2.0648067,-8.788694,1.0144018,-4.526362,-0.16462657,-4.0311837,0.28018957,-4.357285,0.49254328,-1.2841903,-0.67439085,-3.609998,0.96439856,-1.0846038,-1.3646027,-1.2161942,0.4685626,Q2
273,-172.2356,132.79424,-37.24966,29.19292,-17.70772,19.134361,-16.403032,9.420798,-7.739542,0.54040104,-9.561571,2.0752263,-4.743059,-4.003017,-4.7065744,0.60757476,-2.025318,-1.4882314,-2.9746559,-3.0644526,-2.3075073,-3.260778,-3.0689614,-2.9201493,-2.7314491,1.4862441,-4.706248,-1.6265777,-4.0237947,-4.8741117,-1.5646988,0.14828394,2.2619698,-4.606041,-1.8560474,-3.8068202,0.025113929,-2.0184827,-4.916638,-3.810623,Q1
274,-69.637634,82.94843,-13.820419,42.27632,-0.35141945,23.053438,-14.241468,19.26224,-10.38517,13.97903,-11.578246,9.544071,-14.286218,5.281497,-11.08116,5.3165154,-5.573743,9.33351,-7.6704273,5.3084474,-9.91336,3.0585847,-8.211357,8.143984,-2.9256818,1.3760564,-6.4573298,2.7491775,-6.0086026,-0.3504191,-1.6053821,4.1610107,-0.55339366,2.304583,1.14695,3.9534297,0.21609478,0.36376712,0.6157792,0.15238585,Q1
275,-242.9321,127.77351,5.175311,28.24863,8.869179,7.3234572,-5.5064006,5.3182445,-8.584783,7.7449307,-4.975078,3.0401468,-3.1865907,2.4732904,-4.496664,-1.5331609,-2.7623398,-3.904559,-7.199757,-0.43869203,-0.40903264,7.022844,-0.68175554,3.6507208,-2.382722,-1.7854381,-1.0357668,-0.4336617,1.7796457,4.9801216,2.6240273,1.4836456,-0.8827601,-6.27424,-3.9488847,-3.2646854,-2.0518165,-2.949621,-2.985026,-0.8107772,Q3
276,-123.41499,126.143,-54.52816,50.138237,-32.72618,29.581938,-9.102504,12.792778,-11.013829,8.610542,-0.34860778,-4.460568,-5.6413016,-9.484978,2.1102784,-13.1196165,1.4653608,-8.665583,3.2384753,-8.721285,1.9455532,-7.0232043,-1.4391505,1.2373081,-5.618513,1.4881711,-10.711567,-0.68988246,-8.155378,-0.31034818,-5.01524,-1.2785394,-3.5660353,-4.307392,-0.62942964,-2.8413208,0.4792651,-3.4517837,0.77087754,-3.5912585,Q1
277,25.37973,85.90826,-29.250307,32.551567,-8.443489,20.430717,-8.771808,22.662859,-9.563288,18.02437,-10.399195,10.013713,-10.858409,11.302802,-11.85233,8.812916,-10.603217,9.3989525,-6.660046,8.0236225,-10.917163,0.94331694,-8.395076,3.1795917,-8.512413,0.348818,-5.575273,0.72531646,-3.432204,-0.77062774,-6.8078246,0.83330494,-2.295388,1.8123778,-1.6076424,0.26165855,-2.9097557,-1.074137,-2.3317356,0.6738676,Q2
278,-121.6218,80.72854,-28.534632,29.878704,-19.261675,8.4215975,-14.381723,5.4523635,-17.212627,14.553403,-8.572338,8.114052,-11.392951,3.3246622,-11.942063,4.116315,-6.5428324,6.3985,-4.919112,7.6691465,0.038397618,4.7119007,-1.364288,4.6824775,-2.1412444,0.41967934,-3.784165,0.4820897,-0.6402016,-2.5921288,-4.545456,0.1584311,0.22810464,-1.370444,-4.4276485,-2.1319568,-1.9390022,-3.4836123,-6.1980176,-1.7806002,Q1
279,-218.07631,185.72758,-37.77034,28.696106,-0.9206877,8.3551655,-8.623214,-6.595223,-6.9143076,-1.5383016,-3.7800748,-7.777836,-3.0494337,-4.420826,-2.345801,-2.3065045,-1.3518734,-5.819283,-1.3202118,-1.8857698,0.7174309,-7.2518578,-5.7571416,-5.446176,-5.19001,-1.1533582,-3.286185,0.8048584,-4.6734557,-8.300866,-9.869403,2.3543422,1.3944888,-2.9712107,-2.5226688,-3.4783251,-2.1382468,-5.1487236,-0.5689639,2.277486,Q4
280,1.1191188,78.146065,-23.578627,40.739136,-10.715246,24.134604,-2.9166195,23.317377,-6.315236,15.369504,-9.328541,11.359219,-10.882672,11.366589,-10.258048,9.461653,-9.886754,5.7584476,-10.3388605,3.2863793,-9.930802,3.6156204,-7.587933,3.1785345,-5.9569454,2.2434454,-6.444287,0.9438107,-2.809606,3.1804917,-2.0075986,2.319648,-3.9825592,0.46376783,-3.9687288,-1.9352561,-3.3795967,0.009751592,-2.003107,-0.27628097,Q2
281,-25.742462,83.677246,-16.378908,24.36869,-8.742708,12.575062,-11.993552,15.230363,-12.72628,15.350543,-4.4786115,9.002933,-5.344188,11.42791,-6.197642,8.083394,-9.195588,8.750677,-8.60743,2.518877,-3.3652241,7.3510075,-1.8761014,6.9338164,-6.5122495,1.8216405,-4.333814,-0.008735522,-2.7969584,2.44954,-3.085285,1.4681723,-2.2518365,0.72809005,-2.962292,-1.3910557,-3.6210456,-0.10676692,-2.1682305,-1.9342948,Q2
282,-145.47214,128.92451,-64.72781,49.579678,-16.97613,22.560093,-5.839709,3.634591,-2.8390524,8.641482,-6.3750706,-4.1323037,6.9983625,-12.501791,-1.6660104,-8.439273,-5.7648535,-3.606957,-2.3048222,-11.387558,5.509819,-5.2490716,-8.862379,3.047817,-2.6338084,-3.6595454,-1.599629,4.042488,-7.0485315,2.7239013,-2.257599,-8.850825,-9.82551,-5.64412,2.7621725,3.0894232,2.3328724,0.17775397,4.4838905,-2.524871,Q3
283,-197.8145,134.79448,-9.417037,29.576334,-8.304376,3.7802293,-15.754751,0.36033022,-8.286818,4.190537,-9.579241,6.7431626,-7.166367,-0.4192278,-6.9829316,6.130801,-1.6945276,2.3045437,-3.543212,2.8060925,-1.2764692,-0.37683097,-2.6873791,0.7561892,0.112161525,-1.3423854,-3.198921,0.34039533,-1.005153,0.80524844,-0.280215,-3.6682203,-0.7854295,-2.1203382,-0.18609689,-2.2503421,-2.0376878,-7.2804527,-6.1103754,-6.346511,Q4
284,-135.20235,110.50608,-8.957635,27.747244,2.8712733,15.17338,-7.1382346,9.395488,-7.3339634,10.088388,-6.8145857,9.407762,-7.9878755,3.560669,-10.058561,3.504504,-8.419596,0.4837728,-6.5948005,-3.1417975,-7.025803,4.278324,-2.0232136,1.1980253,0.06737292,1.0951221,-4.9386153,-2.8086421,-3.8765914,0.25466722,-0.23172131,-2.5983176,-6.6455507,-3.562583,-1.0913383,0.056582227,-0.3748199,-1.0773976,-1.4302319,-0.37415144,Q3
285,-263.19284,92.67888,-10.314751,43.936886,-2.058527,4.165103,-24.112455,16.64065,-18.467737,-2.8837216,-11.914658,5.0841284,-9.5605,2.4794376,-5.8381147,-2.2147126,-2.4727378,-1.1538472,-2.5634391,-1.3704739,0.2285604,-6.317813,-2.8652525,-5.770207,-2.3118217,-5.080281,0.8533157,-2.3377893,2.2184486,-0.44597188,-0.7837161,-5.2994127,-2.1637366,-1.0408432,1.4536359,2.4099624,2.5723255,-0.0039032337,-1.724468,-0.5489836,Q3
286,-143.80954,114.551384,-12.509491,27.189024,-16.463444,18.432587,-8.395914,17.620733,-11.244398,7.011266,-11.719863,7.6022806,-10.168771,6.3960133,-7.9409266,9.72782,-8.763705,0.47679928,-6.3568964,5.887828,-6.9980063,0.47410333,-6.674872,0.7900778,0.27689505,-1.0417653,-8.021083,2.3550894,0.6975443,1.4933897,-0.87011766,-1.3507973,-1.5805506,-3.8872166,-2.2398443,-1.1867484,-0.4944534,-4.4353585,-4.908354,-1.2576357,Q4
287,-67.376396,97.38657,-16.221146,20.2291,-28.372925,5.3099318,-10.561331,3.958939,-14.375706,6.78551,-17.440166,7.146918,-5.7747426,2.5054903,-17.49521,9.478845,-5.135809,2.4122856,-1.3473197,4.637377,-12.38559,-1.1871048,-11.400549,3.275685,-2.1231053,1.7865527,-6.668215,-0.48932776,-2.7784877,0.5239634,-3.6014674,1.0858192,-3.0680518,0.9542196,-1.1149569,3.9852836,4.6202726,2.0309753,0.6314962,-0.5280635,Q2
288,-339.81958,184.49287,47.78976,10.401392,18.62254,5.638397,-2.7180815,2.213617,0.7787169,-1.3958555,3.0254743,4.561804,0.1589691,-3.9011388,-4.4976482,-1.6579639,2.2166872,2.7550976,-0.36445558,-3.1268296,-2.328175,1.4836583,3.4441779,0.86280483,-2.6293862,-4.548582,-5.3386374,-3.5658498,0.88792974,3.650049,2.216574,0.5269754,1.9044454,4.0058446,4.0434318,0.89570993,-5.002144,-8.80949,-7.0399637,-4.3356743,Q4
289,-68.7677,141.04941,-41.11411,50.01161,-25.766209,36.49476,-21.548073,22.754494,-3.4428654,16.106997,-9.165511,-2.4797246,2.1121142,-2.3513477,6.2600617,-12.9828415,6.3972583,-11.712168,6.7508974,-11.311705,0.2558889,-6.6491437,-2.1471338,2.466433,-2.5850663,-1.1901265,-6.889082,4.7402906,-10.0993,0.039174557,-7.1963253,1.1413487,-4.6483817,-2.1577861,-1.9705653,-4.3358397,0.42985323,-4.547349,1.4257015,-5.376949,Q2
290,-52.05736,123.94413,-47.47423,66.131805,-32.199966,38.82367,-23.413773,16.300278,-14.419145,11.496883,-13.312624,-2.659747,2.1631446,-5.277641,7.024131,-13.784433,7.1231728,-10.071898,8.678141,-7.815456,3.9854689,-3.0419145,5.00499,2.8113465,0.74053204,4.3613243,-6.9874353,7.630529,-3.8196564,3.182751,-9.262233,1.2808768,-1.9617294,3.8250065,-0.36469167,-1.901775,0.8095408,-7.287017,0.6429935,-5.5414376,Q1
291,-174.6663,161.04134,-13.537263,34.016037,12.817148,4.964434,-2.3669853,6.441034,-0.013611806,3.529802,-8.38192,3.7624035,-9.37458,5.5872564,-6.5029373,-1.0428038,-4.0195994,-2.0009663,-3.835364,-0.6265015,-2.088771,-1.3942913,-5.5140457,-2.7138298,-3.9291883,-1.064866,-1.4183167,-0.27786437,-1.3913105,1.9321198,0.79873586,-2.7683308,-5.0085607,-4.9777346,-2.1727743,-0.65841144,-1.548161,-0.38621637,-0.02841156,-0.9683869,Q4
292,-308.17825,86.86167,-35.8123,20.426369,-12.821664,-0.628496,-16.289473,-17.329557,-19.031693,-11.769791,-6.0567913,2.847026,5.1048284,5.7077093,5.420807,11.90334,9.22882,7.1341863,-3.6151552,0.89652437,9.180853,11.382818,9.426524,0.90029144,-3.7414384,-4.7411666,-1.2781692,0.15620108,-1.4489218,-3.3939478,2.3072684,6.5575876,5.577409,-0.2914052,-1.4920906,-3.0496871,-1.7582992,-1.547064,-4.1299815,-4.4385138,Q3
293,-62.34515,94.64708,-12.960811,41.13458,-2.3659744,18.490364,-7.9607234,14.196936,-8.529294,8.230179,-9.956155,10.86921,-6.851792,9.215039,-2.7529085,9.849825,-10.134584,6.7279344,-3.9435086,4.4561663,-4.9723454,4.653604,-6.088796,2.2169945,-0.54809505,5.115699,0.029038407,4.8211427,-0.3135692,0.76696616,-3.0169413,2.9408004,1.6630166,1.7639468,-1.1980253,-0.6210501,-2.339895,-0.88467646,-0.44394997,-0.716751,Q2
294,10.750997,59.3045,-28.77585,46.041332,-1.8869778,21.485283,-7.0172305,24.381338,-9.312702,13.1563015,-8.461227,17.90579,-10.737999,9.8122635,-8.325994,11.274041,-13.0777445,2.4331048,-9.607017,5.1280646,-12.886034,1.2970027,-8.28839,1.6151326,-6.142132,1.6144562,-7.8721933,0.3606142,-4.0816045,-1.1769388,-8.550751,-0.58490515,-4.769685,-1.8437394,-5.2327085,-1.6192548,-4.7525897,-1.2595307,-2.8517764,-0.12866014,Q2
